,date,b_t,y_t,r0_t,diff_t
139,2020-06-09,0.0,0.06556733411857087,0.0,-0.06556733411857087
140,2020-06-10,0.020868347338935573,0.04635854341736695,0.45015105740181266,-0.025490196078431376
141,2020-06-11,0.07530899683817188,0.08249496981891348,0.9128919860627177,-0.007185972980741598
142,2020-06-12,0.004487550665894615,0.06297046902142443,0.07126436781609197,-0.058482918355529816
143,2020-06-13,0.03736162361623616,0.018296432964329642,2.0420168067226894,0.01906519065190652
144,2020-06-14,0.02383826191913096,0.09097767048883525,0.2620232172470978,-0.0671394085697043
145,2020-06-15,0.0900857189066796,0.024260067928190198,3.7133333333333334,0.0658256509784894
146,2020-06-16,0.04871016691957512,0.11487101669195751,0.4240422721268164,-0.0661608497723824
147,2020-06-17,0.1932076698082548,0.04029899252518687,4.794354838709677,0.15290867728306792
148,2020-06-18,0.06624383368569416,0.017618040873854827,3.7600000000000002,0.04862579281183933
149,2020-06-19,0.04879032258064516,0.08561827956989247,0.5698587127158555,-0.03682795698924731
150,2020-06-20,0.08400781468043539,0.018280770304214346,4.595419847328244,0.06572704437622104
151,2020-06-21,0.06442320282833573,0.05276941207280346,1.2208436724565757,0.011653790755532273
152,2020-06-22,0.09021485891793943,0.08827336267149884,1.0219941348973607,0.001941496246440591
153,2020-06-23,0.04870171812427335,0.07712181888644878,0.6314907872696817,-0.028420100762175438
154,2020-06-24,0.0648849886983114,0.04547267650578381,1.4269005847953218,0.019412312192527592
155,2020-06-25,0.08347463153775923,0.05021520803443329,1.6623376623376624,0.03325942350332595
156,2020-06-26,0.052890684170663976,0.04657914668013128,1.1355013550135502,0.006311537490532697
157,2020-06-27,0.029478173607626692,0.01743602609131962,1.6906474820143884,0.012042147516307073
158,2020-06-28,0.042265741199801685,0.014005949429846306,3.017699115044248,0.028259791769955377
159,2020-06-29,0.043635486981677914,0.03977820636451302,1.096969696969697,0.0038572806171648932
160,2020-06-30,0.05643611911623439,0.12007684918347743,0.47,-0.06364073006724304
161,2020-07-01,0.05975891254167735,0.08976660682226212,0.6657142857142857,-0.030007694280584765
