,date,b_t,y_t,r0_t,diff_t
111,2020-05-12,-0.0026536268016306964,0.009501695967129268,-0.27927927927927926,-0.012155322768759965
112,2020-05-13,0.004971783234583681,0.010106043045460946,0.4919614147909968,-0.005134259810877265
113,2020-05-14,0.005792241445011813,0.009178307402528117,0.6310794780545671,-0.003386065957516304
114,2020-05-15,0.0,0.0,,0.0
115,2020-05-16,-0.005637126376507604,0.008357367593078133,-0.6745098039215687,-0.013994493969585737
116,2020-05-17,0.0025150961165586396,0.0057171347847764665,0.4399224806201551,-0.003202038668217827
117,2020-05-18,0.01221572594091101,0.009281284040637574,1.3161676646706588,0.002934441900273437
118,2020-05-19,0.007281391998226754,0.00879973401307769,0.827455919395466,-0.0015183420148509362
119,2020-05-20,0.0018647397689054643,0.005594219306716393,0.3333333333333333,-0.0037294795378109286
120,2020-05-21,0.0036654522767026526,0.003910558507971523,0.9373219373219372,-0.0002451062312688705
121,2020-05-22,0.0033097453613417285,0.0037666462361397447,0.878698224852071,-0.00045690087479801625
122,2020-05-23,-0.00022298035543068655,0.000780431244007403,-0.2857142857142857,-0.0010034115994380895
123,2020-05-24,0.0029909379045578322,0.00649524574795768,0.4604810996563574,-0.003504307843399848
124,2020-05-25,-0.0032814424907604434,0.007615634449546421,-0.4308823529411765,-0.010897076940306866
125,2020-05-26,0.0014153560469671752,0.007982608104894868,0.1773049645390071,-0.006567252057927692
126,2020-05-27,0.03715650181793314,0.006918403866099821,5.370675453047776,0.03023809795183332
127,2020-05-28,0.005609027547295055,0.006770660471291072,0.8284313725490197,-0.001161632923996017
128,2020-05-29,0.01962673755330343,0.005150357202193055,3.8107526881720433,0.014476380351110374
129,2020-05-30,0.002467464407371823,0.0009498646169971177,2.597701149425287,0.001517599790374705
130,2020-05-31,0.0033576435447122566,0.0009266224068199409,3.623529411764706,0.002431021137892316
131,2020-06-01,-0.009493877373469344,0.004045501011375253,-2.346774193548387,-0.013539378384844597
132,2020-06-02,0.002987575654014486,0.00708860201303068,0.4214618973561431,-0.004101026359016194
133,2020-06-03,0.008003365177059234,0.005767293578489434,1.3877159309021112,0.0022360715985697997
134,2020-06-04,0.006240404687482742,0.0058317410176829875,1.0700757575757576,0.0004086636697997548
135,2020-06-05,0.0060501678148736976,0.003334216569510687,1.8145695364238412,0.0027159512453630106
136,2020-06-06,0.0036334808746779413,0.00040739027988813284,8.918918918918918,0.0032260905947898086
137,2020-06-07,0.0017230971848762552,0.0024255062283926906,0.7104072398190044,-0.0007024090435164354
138,2020-06-08,0.0034815652766032224,0.004876387958396943,0.7139639639639639,-0.0013948226817937204
139,2020-06-09,0.005741058466411509,0.0035854119924332408,1.6012269938650308,0.002155646473978268
140,2020-06-10,0.004367866549604917,0.0034789288849868304,1.2555205047318614,0.0008889376646180865
141,2020-06-11,0.0076643896448503855,0.0046710014144581745,1.6408450704225352,0.002993388230392211
142,2020-06-12,0.005487898200581586,0.0025799680783610644,2.1271186440677967,0.0029079301222205214
143,2020-06-13,0.00433834750381513,0.0005559189012426422,7.803921568627451,0.0037824286025724876
144,2020-06-14,0.0013356934203524928,0.0020198290746793793,0.6612903225806451,-0.0006841356543268865
145,2020-06-15,0.0025319481874293663,0.00316221855168217,0.8006872852233676,-0.0006302703642528037
146,2020-06-16,0.004675640997760042,0.003610029793619381,1.2951807228915664,0.0010656112041406611
147,2020-06-17,0.004768421967327077,0.0023896419881821343,1.9954545454545454,0.0023787799791449428
148,2020-06-18,0.008636476924243902,0.002492333365842029,3.4652173913043485,0.006144143558401873
149,2020-06-19,0.006731287022078622,0.00210016155088853,3.2051282051282053,0.004631125471190092
150,2020-06-20,0.0029695540308747855,0.0006432246998284735,4.616666666666666,0.002326329331046312
151,2020-06-21,0.0037434356182551314,0.0025669272810892327,1.4583333333333335,0.0011765083371658987
152,2020-06-22,0.004914162402384437,0.0027668870917773244,1.776061776061776,0.0021472753106071127
153,2020-06-23,0.0007462050144976974,0.0027289783387344363,0.2734375,-0.0019827733242367388
154,2020-06-24,-0.00022430625280382815,0.0023926000299075005,-0.09375,-0.0026169062827113287
155,2020-06-25,0.016727888023817427,0.0031913640403953866,5.241610738255033,0.01353652398342204
156,2020-06-26,0.0,0.0,,0.0
157,2020-06-27,-0.007597130207838041,1.0566245073488235e-05,-719.0,-0.007607696452911529
158,2020-06-28,0.021411611886585535,0.003726536131429606,5.7457142857142856,0.01768507575515593
159,2020-06-29,0.005346194890251303,0.002877110753070662,1.8581818181818182,0.002469084137180641
160,2020-06-30,0.009392807196977604,0.002870024421298712,3.272727272727273,0.006522782775678892
161,2020-07-01,0.006687888182657114,0.002623311178623643,2.549407114624506,0.004064577004033471
